t_s,T20_C,T30_C
2.223000000000000000e+03,2.957344060686525111e+00,1.249477447342866698e+00
2.224000000000000000e+03,2.954899759777790624e+00,1.247815824102769255e+00
2.225000000000000000e+03,2.952457501721117428e+00,1.246156422107244310e+00
2.226000000000000000e+03,2.950017284772155968e+00,1.244499238356642445e+00
2.227000000000000000e+03,2.947579107188088354e+00,1.242844269855025052e+00
2.228000000000000000e+03,2.945142967227653230e+00,1.241191513610997221e+00
2.229000000000000000e+03,2.942708863151123122e+00,1.239540966636872632e+00
2.230000000000000000e+03,2.940276793220335083e+00,1.237892625949484682e+00
2.231000000000000000e+03,2.937846755698651613e+00,1.236246488569372470e+00
2.232000000000000000e+03,2.935418748850995740e+00,1.234602551521579716e+00
2.233000000000000000e+03,2.932992770943807948e+00,1.232960811834848291e+00
2.234000000000000000e+03,2.930568820245110562e+00,1.231321266542404480e+00
2.235000000000000000e+03,2.928146895024403396e+00,1.229683912681168723e+00
2.236000000000000000e+03,2.925726993552780542e+00,1.228048747292531218e+00
2.237000000000000000e+03,2.923309114102830009e+00,1.226415767421567882e+00
2.238000000000000000e+03,2.920893254948705220e+00,1.224784970117804184e+00
2.239000000000000000e+03,2.918479414366059732e+00,1.223156352434446870e+00
2.240000000000000000e+03,2.916067590632107631e+00,1.221529911429139803e+00
2.241000000000000000e+03,2.913657782025573351e+00,1.219905644163204350e+00
2.242000000000000000e+03,2.911249986826725866e+00,1.218283547702366576e+00
2.243000000000000000e+03,2.908844203317340504e+00,1.216663619116036044e+00
2.244000000000000000e+03,2.906440429780734469e+00,1.215045855478009917e+00
2.245000000000000000e+03,2.904038664501734424e+00,1.213430253865761088e+00
2.246000000000000000e+03,2.901638905766703580e+00,1.211816811361130730e+00
2.247000000000000000e+03,2.899241151863513277e+00,1.210205525049627751e+00
2.248000000000000000e+03,2.896845401081564741e+00,1.208596392021121124e+00
2.249000000000000000e+03,2.894451651711765994e+00,1.206989409369136013e+00
2.250000000000000000e+03,2.892059902046555830e+00,1.205384574191540770e+00
2.251000000000000000e+03,2.889670150379868740e+00,1.203781883589859936e+00
2.252000000000000000e+03,2.887282395007174873e+00,1.202181334669929047e+00
2.253000000000000000e+03,2.884896634225436074e+00,1.200582924541248708e+00
2.254000000000000000e+03,2.882512866333143187e+00,1.198986650317611424e+00
2.255000000000000000e+03,2.880131089630274310e+00,1.197392509116463666e+00
2.256000000000000000e+03,2.877751302418342760e+00,1.195800498059526040e+00
2.257000000000000000e+03,2.875373503000337561e+00,1.194210614272176230e+00
2.258000000000000000e+03,2.872997689680786060e+00,1.192622854884043626e+00
2.259000000000000000e+03,2.870623860765686874e+00,1.191037217028412698e+00
2.260000000000000000e+03,2.868252014562566288e+00,1.189453697842792979e+00
2.261000000000000000e+03,2.865882149380432065e+00,1.187872294468350187e+00
2.262000000000000000e+03,2.863514263529808979e+00,1.186293004050459121e+00
2.263000000000000000e+03,2.861148355322695735e+00,1.184715823738146323e+00
2.264000000000000000e+03,2.858784423072613823e+00,1.183140750684626763e+00
2.265000000000000000e+03,2.856422465094559104e+00,1.181567782046762938e+00
2.266000000000000000e+03,2.854062479705039568e+00,1.179996914985592227e+00
2.267000000000000000e+03,2.851704465222033580e+00,1.178428146665786880e+00
2.268000000000000000e+03,2.849348419965036516e+00,1.176861474256181594e+00
2.269000000000000000e+03,2.846994342255004806e+00,1.175296894929241942e+00
2.270000000000000000e+03,2.844642230414402118e+00,1.173734405861578844e+00
2.271000000000000000e+03,2.842292082767169603e+00,1.172174004233424993e+00
2.272000000000000000e+03,2.839943897638748105e+00,1.170615687229146662e+00
2.273000000000000000e+03,2.837597673356033745e+00,1.169059452036720126e+00
2.274000000000000000e+03,2.835253408247444984e+00,1.167505295848245472e+00
2.275000000000000000e+03,2.832911100642824476e+00,1.165953215859423020e+00
2.276000000000000000e+03,2.830570748873558529e+00,1.164403209270060691e+00
2.277000000000000000e+03,2.828232351272457645e+00,1.162855273283565527e+00
2.278000000000000000e+03,2.825895906173854222e+00,1.161309405107434634e+00
2.279000000000000000e+03,2.823561411913519059e+00,1.159765601952748471e+00
2.280000000000000000e+03,2.821228866828719983e+00,1.158223861034674673e+00
2.281000000000000000e+03,2.818898269258177880e+00,1.156684179571953353e+00
2.282000000000000000e+03,2.816569617542109771e+00,1.155146554787388036e+00
2.283000000000000000e+03,2.814242910022175970e+00,1.153610983907368936e+00
2.284000000000000000e+03,2.811918145041533368e+00,1.152077464162312825e+00
2.285000000000000000e+03,2.809595320944765717e+00,1.150545992786226712e+00
2.286000000000000000e+03,2.807274436077971558e+00,1.149016567017131507e+00
2.287000000000000000e+03,2.804955488788666074e+00,1.147489184096627257e+00
2.288000000000000000e+03,2.802638477425872576e+00,1.145963841270314809e+00
2.289000000000000000e+03,2.800323400340034130e+00,1.144440535787362156e+00
2.290000000000000000e+03,2.798010255883085051e+00,1.142919264900928100e+00
2.291000000000000000e+03,2.795699042408388735e+00,1.141400025867735479e+00
2.292000000000000000e+03,2.793389758270806045e+00,1.139882815948475736e+00
2.293000000000000000e+03,2.791082401826607828e+00,1.138367632407399244e+00
2.294000000000000000e+03,2.788776971433557961e+00,1.136854472512720982e+00
2.295000000000000000e+03,2.786473465450845399e+00,1.135343333536193100e+00
2.296000000000000000e+03,2.784171882239137474e+00,1.133834212753520809e+00
2.297000000000000000e+03,2.781872220160522602e+00,1.132327107443950487e+00
2.298000000000000000e+03,2.779574477578561797e+00,1.130822014890654925e+00
2.299000000000000000e+03,2.777278652858246488e+00,1.129318932380342977e+00
2.300000000000000000e+03,2.774984744366026046e+00,1.127817857203643692e+00
2.301000000000000000e+03,2.772692750469791356e+00,1.126318786654710191e+00
2.302000000000000000e+03,2.770402669538884144e+00,1.124821718031602025e+00
2.303000000000000000e+03,2.768114499944060558e+00,1.123326648635890379e+00
2.304000000000000000e+03,2.765828240057566667e+00,1.121833575773044211e+00
2.305000000000000000e+03,2.763543888253030101e+00,1.120342496752043226e+00
2.306000000000000000e+03,2.761261442905570629e+00,1.118853408885736700e+00
2.307000000000000000e+03,2.758980902391702461e+00,1.117366309490488430e+00
2.308000000000000000e+03,2.756702265089403081e+00,1.115881195886517352e+00
2.309000000000000000e+03,2.754425529378059068e+00,1.114398065397539606e+00
2.310000000000000000e+03,2.752150693638518053e+00,1.112916915351126246e+00
2.311000000000000000e+03,2.749877756253029215e+00,1.111437743078333984e+00
2.312000000000000000e+03,2.747606715605307670e+00,1.109960545914055352e+00
2.313000000000000000e+03,2.745337570080455425e+00,1.108485321196664541e+00
2.314000000000000000e+03,2.743070318065040869e+00,1.107012066268362682e+00
2.315000000000000000e+03,2.740804957947028164e+00,1.105540778474816799e+00
2.316000000000000000e+03,2.738541488115825207e+00,1.104071455165514859e+00
2.317000000000000000e+03,2.736279906962249431e+00,1.102604093693404508e+00
2.318000000000000000e+03,2.734020212878551348e+00,1.101138691415232129e+00
2.319000000000000000e+03,2.731762404258393229e+00,1.099675245691200232e+00
2.320000000000000000e+03,2.729506479496869531e+00,1.098213753885300958e+00
2.321000000000000000e+03,2.727252436990479811e+00,1.096754213364970365e+00
2.322000000000000000e+03,2.725000275137136274e+00,1.095296621501423262e+00
2.323000000000000000e+03,2.722749992336185088e+00,1.093840975669313043e+00
2.324000000000000000e+03,2.720501586988365528e+00,1.092387273247051649e+00
2.325000000000000000e+03,2.718255057495852167e+00,1.090935511616489606e+00
2.326000000000000000e+03,2.716010402262207357e+00,1.089485688163222887e+00
2.327000000000000000e+03,2.713767619692414534e+00,1.088037800276279166e+00
2.328000000000000000e+03,2.711526708192868895e+00,1.086591845348407137e+00
2.329000000000000000e+03,2.709287666171362297e+00,1.085147820775788086e+00
2.330000000000000000e+03,2.707050492037106348e+00,1.083705723958317879e+00
2.331000000000000000e+03,2.704815184200707101e+00,1.082265552299310984e+00
2.332000000000000000e+03,2.702581741074177923e+00,1.080827303205779577e+00
2.333000000000000000e+03,2.700350161070928401e+00,1.079390974088155319e+00
2.334000000000000000e+03,2.698120442605786096e+00,1.077956562360545822e+00
2.335000000000000000e+03,2.695892584094943700e+00,1.076524065440482403e+00
2.336000000000000000e+03,2.693666583956031868e+00,1.075093480749154118e+00
2.337000000000000000e+03,2.691442440608043718e+00,1.073664805711159742e+00
2.338000000000000000e+03,2.689220152471399228e+00,1.072238037754751350e+00
2.339000000000000000e+03,2.686999717967883061e+00,1.070813174311578964e+00
2.340000000000000000e+03,2.684781135520689865e+00,1.069390212816937247e+00
2.341000000000000000e+03,2.682564403554404286e+00,1.067969150709509263e+00
2.342000000000000000e+03,2.680349520495000526e+00,1.066549985431609615e+00
2.343000000000000000e+03,2.678136484769827241e+00,1.065132714428937533e+00
2.344000000000000000e+03,2.675925294807648847e+00,1.063717335150805798e+00
2.345000000000000000e+03,2.673715949038583783e+00,1.062303845049907824e+00
2.346000000000000000e+03,2.671508445894168915e+00,1.060892241582538364e+00
2.347000000000000000e+03,2.669302783807292911e+00,1.059482522208361033e+00
2.348000000000000000e+03,2.667098961212250874e+00,1.058074684390635234e+00
2.349000000000000000e+03,2.664896976544694596e+00,1.056668725595978575e+00
2.350000000000000000e+03,2.662696828241685854e+00,1.055264643294587801e+00
2.351000000000000000e+03,2.660498514741638232e+00,1.053862434960022076e+00
2.352000000000000000e+03,2.658302034484357979e+00,1.052462098069398388e+00
2.353000000000000000e+03,2.656107385911020025e+00,1.051063630103189039e+00
2.354000000000000000e+03,2.653914567464183971e+00,1.049667028545411940e+00
2.355000000000000000e+03,2.651723577587755010e+00,1.048272290883434321e+00
2.356000000000000000e+03,2.649534414727051423e+00,1.046879414608160141e+00
2.357000000000000000e+03,2.647347077328724207e+00,1.045488397213831577e+00
2.358000000000000000e+03,2.645161563840821906e+00,1.044099236198215319e+00
2.359000000000000000e+03,2.642977872712739984e+00,1.042711929062412057e+00
2.360000000000000000e+03,2.640796002395259023e+00,1.041326473311032119e+00
2.361000000000000000e+03,2.638615951340509636e+00,1.039942866452008063e+00
2.362000000000000000e+03,2.636437718001992003e+00,1.038561105996780087e+00
2.363000000000000000e+03,2.634261300834576769e+00,1.037181189460100184e+00
2.364000000000000000e+03,2.632086698294483718e+00,1.035803114360213328e+00
2.365000000000000000e+03,2.629913908839299541e+00,1.034426878218667190e+00
2.366000000000000000e+03,2.627742930927968956e+00,1.033052478560494647e+00
2.367000000000000000e+03,2.625573763020799145e+00,1.031679912914022834e+00
2.368000000000000000e+03,2.623406403579442880e+00,1.030309178811050996e+00
2.369000000000000000e+03,2.621240851066916733e+00,1.028940273786666859e+00
2.370000000000000000e+03,2.619077103947595742e+00,1.027573195379414273e+00
2.371000000000000000e+03,2.616915160687194319e+00,1.026207941131129342e+00
2.372000000000000000e+03,2.614755019752791121e+00,1.024844508587084313e+00
2.373000000000000000e+03,2.612596679612797512e+00,1.023482895295830586e+00
2.374000000000000000e+03,2.610440138736997095e+00,1.022123098809354369e+00
2.375000000000000000e+03,2.608285395596499967e+00,1.020765116682915918e+00
2.376000000000000000e+03,2.606132448663785350e+00,1.019408946475184541e+00
2.377000000000000000e+03,2.603981296412650970e+00,1.018054585748105811e+00
2.378000000000000000e+03,2.601831937318265453e+00,1.016702032067027472e+00
2.379000000000000000e+03,2.599684369857113264e+00,1.015351283000552218e+00
2.380000000000000000e+03,2.597538592507041777e+00,1.014002336120684911e+00
2.381000000000000000e+03,2.595394603747227080e+00,1.012655189002676481e+00
2.382000000000000000e+03,2.593252402058184192e+00,1.011309839225165597e+00
2.383000000000000000e+03,2.591111985921771055e+00,1.009966284370034995e+00
2.384000000000000000e+03,2.588973353821185430e+00,1.008624522022536274e+00
2.385000000000000000e+03,2.586836504240944468e+00,1.007284549771156001e+00
2.386000000000000000e+03,2.584701435666915792e+00,1.005946365207747828e+00
2.387000000000000000e+03,2.582568146586289970e+00,1.004609965927391046e+00
2.388000000000000000e+03,2.580436635487591612e+00,1.003275349528518490e+00
2.389000000000000000e+03,2.578306900860674933e+00,1.001942513612773311e+00
2.390000000000000000e+03,2.576178941196730854e+00,1.000611455785159754e+00
2.391000000000000000e+03,2.574052754988255476e+00,9.992821736538703981e-01
2.392000000000000000e+03,2.571928340729103812e+00,9.979546648304451484e-01
2.393000000000000000e+03,2.569805696914423621e+00,9.966289269296206843e-01
2.394000000000000000e+03,2.567684822040709580e+00,9.953049575694611351e-01
2.395000000000000000e+03,2.565565714605765990e+00,9.939827543712126401e-01
2.396000000000000000e+03,2.563448373108727196e+00,9.926623149594435702e-01
2.397000000000000000e+03,2.561332796050042937e+00,9.913436369619058608e-01
2.398000000000000000e+03,2.559218981931487225e+00,9.900267180096528064e-01
2.399000000000000000e+03,2.557106929256135253e+00,9.887115557369113850e-01
2.400000000000000000e+03,2.554996636528406917e+00,9.873981477812056040e-01
2.401000000000000000e+03,2.552888102254005975e+00,9.860864917832280474e-01
2.402000000000000000e+03,2.550781324939977335e+00,9.847765853869523411e-01
2.403000000000000000e+03,2.548676303094661755e+00,9.834684262395130272e-01
2.404000000000000000e+03,2.546573035227715831e+00,9.821620119913163638e-01
2.405000000000000000e+03,2.544471519850104446e+00,9.808573402959187559e-01
2.406000000000000000e+03,2.542371755474112316e+00,9.795544088101443281e-01
2.407000000000000000e+03,2.540273740613320008e+00,9.782532151939566933e-01
2.408000000000000000e+03,2.538177473782620819e+00,9.769537571105768592e-01
2.409000000000000000e+03,2.536082953498204784e+00,9.756560322263545526e-01
2.410000000000000000e+03,2.533990178277580885e+00,9.743600382108933422e-01
2.411000000000000000e+03,2.531899146639544185e+00,9.730657727369136367e-01
2.412000000000000000e+03,2.529809857104205140e+00,9.717732334803743655e-01
2.413000000000000000e+03,2.527722308192975831e+00,9.704824181203555167e-01
2.414000000000000000e+03,2.525636498428555310e+00,9.691933243391545050e-01
2.415000000000000000e+03,2.523552426334946919e+00,9.679059498221913582e-01
2.416000000000000000e+03,2.521470090437453404e+00,9.666202922580828805e-01
2.417000000000000000e+03,2.519389489262662707e+00,9.653363493385664906e-01
2.418000000000000000e+03,2.517310621338478605e+00,9.640541187585706107e-01
2.419000000000000000e+03,2.515233485194081187e+00,9.627735982161288453e-01
2.420000000000000000e+03,2.513158079359940178e+00,9.614947854124626936e-01
2.421000000000000000e+03,2.511084402367831370e+00,9.602176780518850707e-01
2.422000000000000000e+03,2.509012452750806421e+00,9.589422738418899028e-01
2.423000000000000000e+03,2.506942229043213732e+00,9.576685704930500975e-01
2.424000000000000000e+03,2.504873729780682012e+00,9.563965657191202396e-01
2.425000000000000000e+03,2.502806953500126941e+00,9.551262572369193515e-01
2.426000000000000000e+03,2.500741898739756053e+00,9.538576427664361423e-01
2.427000000000000000e+03,2.498678564039059857e+00,9.525907200307179856e-01
2.428000000000000000e+03,2.496616947938804731e+00,9.513254867559727268e-01
2.429000000000000000e+03,2.494557048981039582e+00,9.500619406714649884e-01
2.430000000000000000e+03,2.492498865709096734e+00,9.488000795095969941e-01
2.431000000000000000e+03,2.490442396667582159e+00,9.475399010058325189e-01
2.432000000000000000e+03,2.488387640402391465e+00,9.462814028987561743e-01
2.433000000000000000e+03,2.486334595460679697e+00,9.450245829300057965e-01
2.434000000000000000e+03,2.484283260390891090e+00,9.437694388443409466e-01
2.435000000000000000e+03,2.482233633742737755e+00,9.425159683895508733e-01
2.436000000000000000e+03,2.480185714067203673e+00,9.412641693165441081e-01
2.437000000000000000e+03,2.478139499916553135e+00,9.400140393792559834e-01
2.438000000000000000e+03,2.476094989844301875e+00,9.387655763347314553e-01
2.439000000000000000e+03,2.474052182405264144e+00,9.375187779430236290e-01
2.440000000000000000e+03,2.472011076155491871e+00,9.362736419672941235e-01
2.441000000000000000e+03,2.469971669652329282e+00,9.350301661737062675e-01
2.442000000000000000e+03,2.467933961454363612e+00,9.337883483315190247e-01
2.443000000000000000e+03,2.465897950121468174e+00,9.325481862129862964e-01
2.444000000000000000e+03,2.463863634214765064e+00,9.313096775934452953e-01
2.445000000000000000e+03,2.461831012296643806e+00,9.300728202512266174e-01
2.446000000000000000e+03,2.459800082930754694e+00,9.288376119677289600e-01
2.447000000000000000e+03,2.457770844682011457e+00,9.276040505273411840e-01
2.448000000000000000e+03,2.455743296116581043e+00,9.263721337175072623e-01
2.449000000000000000e+03,2.453717435801887614e+00,9.251418593286562242e-01
2.450000000000000000e+03,2.451693262306613885e+00,9.239132251542635510e-01
2.451000000000000000e+03,2.449670774200706891e+00,9.226862289907777903e-01
2.452000000000000000e+03,2.447649970055341129e+00,9.214608686376922764e-01
2.453000000000000000e+03,2.445630848442982508e+00,9.202371418974573114e-01
2.454000000000000000e+03,2.443613407937318627e+00,9.190150465755583253e-01
2.455000000000000000e+03,2.441597647113297409e+00,9.177945804804443775e-01
2.456000000000000000e+03,2.439583564547117778e+00,9.165757414235751188e-01
2.457000000000000000e+03,2.437571158816223438e+00,9.153585272193698330e-01
2.458000000000000000e+03,2.435560428499304653e+00,9.141429356852510679e-01
2.459000000000000000e+03,2.433551372176304461e+00,9.129289646415996717e-01
2.460000000000000000e+03,2.431543988428399139e+00,9.117166119117784406e-01
2.461000000000000000e+03,2.429538275838025285e+00,9.105058753221039192e-01
2.462000000000000000e+03,2.427534232988840301e+00,9.092967527018781526e-01
2.463000000000000000e+03,2.425531858465770796e+00,9.080892418833287349e-01
2.464000000000000000e+03,2.423531150854955296e+00,9.068833407016754222e-01
2.465000000000000000e+03,2.421532108743785994e+00,9.056790469950534161e-01
2.466000000000000000e+03,2.419534730720888316e+00,9.044763586045757586e-01
2.467000000000000000e+03,2.417539015376127587e+00,9.032752733742636098e-01
2.468000000000000000e+03,2.415544961300607252e+00,9.020757891511174131e-01
2.469000000000000000e+03,2.413552567086660439e+00,9.008779037850226379e-01
2.470000000000000000e+03,2.411561831327856620e+00,8.996816151288468122e-01
2.471000000000000000e+03,2.409572752618988734e+00,8.984869210383341631e-01
2.472000000000000000e+03,2.407585329556095832e+00,8.972938193721935463e-01
2.473000000000000000e+03,2.405599560736431997e+00,8.961023079920092949e-01
2.474000000000000000e+03,2.403615444758486763e+00,8.949123847623235983e-01
2.475000000000000000e+03,2.401632980221982905e+00,8.937240475505473514e-01
2.476000000000000000e+03,2.399652165727852893e+00,8.925372942270265453e-01
2.477000000000000000e+03,2.397672999878276645e+00,8.913521226649843143e-01
2.478000000000000000e+03,2.395695481276638450e+00,8.901685307405681202e-01
2.479000000000000000e+03,2.393719608527557163e+00,8.889865163327860254e-01
2.480000000000000000e+03,2.391745380236868890e+00,8.878060773235676439e-01
2.481000000000000000e+03,2.389772795011630535e+00,8.866272115977014145e-01
2.482000000000000000e+03,2.387801851460124247e+00,8.854499170428744570e-01
2.483000000000000000e+03,2.385832548191845426e+00,8.842741915496393768e-01
2.484000000000000000e+03,2.383864883817499614e+00,8.831000330114292529e-01
2.485000000000000000e+03,2.381898856949026033e+00,8.819274393245355448e-01
2.486000000000000000e+03,2.379934466199565168e+00,8.807564083881351813e-01
2.487000000000000000e+03,2.377971710183472087e+00,8.795869381042348278e-01
2.488000000000000000e+03,2.376010587516323547e+00,8.784190263777340579e-01
2.489000000000000000e+03,2.374051096814896233e+00,8.772526711163524116e-01
2.490000000000000000e+03,2.372093236697195628e+00,8.760878702306835741e-01
2.491000000000000000e+03,2.370137005782415596e+00,8.749246216341440840e-01
2.492000000000000000e+03,2.368182402690967248e+00,8.737629232430164095e-01
2.493000000000000000e+03,2.366229426044471396e+00,8.726027729763926599e-01
2.494000000000000000e+03,2.364278074465751889e+00,8.714441687562203276e-01
2.495000000000000000e+03,2.362328346578844052e+00,8.702871085072612090e-01
2.496000000000000000e+03,2.360380241008972479e+00,8.691315901571118330e-01
2.497000000000000000e+03,2.358433756382578572e+00,8.679776116361812566e-01
2.498000000000000000e+03,2.356488891327296109e+00,8.668251708777039433e-01
2.499000000000000000e+03,2.354545644471969901e+00,8.656742658177218885e-01
2.500000000000000000e+03,2.352604014446632252e+00,8.645248943950872844e-01
2.501000000000000000e+03,2.350663999882519395e+00,8.633770545514584116e-01
2.502000000000000000e+03,2.348725599412068821e+00,8.622307442313011938e-01
2.503000000000000000e+03,2.346788811668902852e+00,8.610859613818619973e-01
2.504000000000000000e+03,2.344853635287849514e+00,8.599427039532011596e-01
2.505000000000000000e+03,2.342920068904926545e+00,8.588009698981513562e-01
2.506000000000000000e+03,2.340988111157348950e+00,8.576607571723451340e-01
2.507000000000000000e+03,2.339057760683509013e+00,8.565220637341839360e-01
2.508000000000000000e+03,2.337129016123010050e+00,8.553848875448613054e-01
2.509000000000000000e+03,2.335201876116627773e+00,8.542492265683310215e-01
2.510000000000000000e+03,2.333276339306335601e+00,8.531150787713296380e-01
2.511000000000000000e+03,2.331352404335286010e+00,8.519824421233481715e-01
2.512000000000000000e+03,2.329430069847829188e+00,8.508513145966513092e-01
2.513000000000000000e+03,2.327509334489488602e+00,8.497216941662506517e-01
2.514000000000000000e+03,2.325590196906984541e+00,8.485935788099253640e-01
2.515000000000000000e+03,2.323672655748202587e+00,8.474669665081917547e-01
2.516000000000000000e+03,2.321756709662233575e+00,8.463418552443294773e-01
2.517000000000000000e+03,2.319842357299320756e+00,8.452182430043465589e-01
2.518000000000000000e+03,2.317929597310917078e+00,8.440961277770023807e-01
2.519000000000000000e+03,2.316018428349621683e+00,8.429755075537774811e-01
2.520000000000000000e+03,2.314108849069244300e+00,8.418563803289017544e-01
2.521000000000000000e+03,2.312200858124740854e+00,8.407387440993142613e-01
2.522000000000000000e+03,2.310294454172270751e+00,8.396225968646968685e-01
2.523000000000000000e+03,2.308389635869136480e+00,8.385079366274353907e-01
2.524000000000000000e+03,2.306486401873842684e+00,8.373947613926493450e-01
2.525000000000000000e+03,2.304584750846047747e+00,8.362830691681526485e-01
2.526000000000000000e+03,2.302684681446594439e+00,8.351728579644847050e-01
2.527000000000000000e+03,2.300786192337471281e+00,8.340641257948776532e-01
2.528000000000000000e+03,2.298889282181866722e+00,8.329568706752729090e-01
2.529000000000000000e+03,2.296993949644107413e+00,8.318510906243034020e-01
2.530000000000000000e+03,2.295100193389719490e+00,8.307467836633035674e-01
2.531000000000000000e+03,2.293208012085359737e+00,8.296439478162896952e-01
2.532000000000000000e+03,2.291317404398872881e+00,8.285425811099720317e-01
2.533000000000000000e+03,2.289428368999257390e+00,8.274426815737343510e-01
2.534000000000000000e+03,2.287540904556679688e+00,8.263442472396511640e-01
2.535000000000000000e+03,2.285655009742452837e+00,8.252472761424631820e-01
2.536000000000000000e+03,2.283770683229078724e+00,8.241517663195884191e-01
2.537000000000000000e+03,2.281887923690180120e+00,8.230577158111040958e-01
2.538000000000000000e+03,2.280006729800572618e+00,8.219651226597637361e-01
2.539000000000000000e+03,2.278127100236204239e+00,8.208739849109655262e-01
2.540000000000000000e+03,2.276249033674196731e+00,8.197843006127835119e-01
2.541000000000000000e+03,2.274372528792812709e+00,8.186960678159254101e-01
2.542000000000000000e+03,2.272497584271476967e+00,8.176092845737614745e-01
2.543000000000000000e+03,2.270624198790763604e+00,8.165239489423009589e-01
2.544000000000000000e+03,2.268752371032396020e+00,8.154400589802002219e-01
2.545000000000000000e+03,2.266882099679257578e+00,8.143576127487445193e-01
2.546000000000000000e+03,2.265013383415366288e+00,8.132766083118661005e-01
2.547000000000000000e+03,2.263146220925897456e+00,8.121970437361135664e-01
2.548000000000000000e+03,2.261280610897179688e+00,8.111189170906812906e-01
2.549000000000000000e+03,2.259416552016670465e+00,8.100422264473644551e-01
2.550000000000000000e+03,2.257554042972992558e+00,8.089669698805987963e-01
2.551000000000000000e+03,2.255693082455895837e+00,8.078931454674209700e-01
2.552000000000000000e+03,2.253833669156287911e+00,8.068207512874919773e-01
2.553000000000000000e+03,2.251975801766199936e+00,8.057497854230695200e-01
2.554000000000000000e+03,2.250119478978825249e+00,8.046802459590289835e-01
2.555000000000000000e+03,2.248264699488480733e+00,8.036121309828389014e-01
2.556000000000000000e+03,2.246411461990627689e+00,8.025454385845699479e-01
2.557000000000000000e+03,2.244559765181874056e+00,8.014801668568811710e-01
2.558000000000000000e+03,2.242709607759948653e+00,8.004163138950349810e-01
2.559000000000000000e+03,2.240860988423723832e+00,7.993538777968642872e-01
2.560000000000000000e+03,2.239013905873206589e+00,7.982928566628004763e-01
2.561000000000000000e+03,2.237168358809532354e+00,7.972332485958411041e-01
2.562000000000000000e+03,2.235324345934990298e+00,7.961750517015752093e-01
2.563000000000000000e+03,2.233481865952970491e+00,7.951182640881516717e-01
2.564000000000000000e+03,2.231640917568010973e+00,7.940628838662951994e-01
2.565000000000000000e+03,2.229801499485776883e+00,7.930089091492945608e-01
2.566000000000000000e+03,2.227963610413063122e+00,7.919563380530034724e-01
2.567000000000000000e+03,2.226127249057783253e+00,7.909051686958239458e-01
2.568000000000000000e+03,2.224292414128992590e+00,7.898553991987280476e-01
2.569000000000000000e+03,2.222459104336853120e+00,7.888070276852248153e-01
2.570000000000000000e+03,2.220627318392665916e+00,7.877600522813860140e-01
2.571000000000000000e+03,2.218797055008854713e+00,7.867144711158088333e-01
2.572000000000000000e+03,2.216968312898953908e+00,7.856702823196509700e-01
2.573000000000000000e+03,2.215141090777623667e+00,7.846274840265899941e-01
2.574000000000000000e+03,2.213315387360651254e+00,7.835860743728523259e-01
2.575000000000000000e+03,2.211491201364935044e+00,7.825460514971837034e-01
2.576000000000000000e+03,2.209668531508499179e+00,7.815074135408619505e-01
2.577000000000000000e+03,2.207847376510478021e+00,7.804701586476812114e-01
2.578000000000000000e+03,2.206027735091123265e+00,7.794342849639679383e-01
2.579000000000000000e+03,2.204209605971806152e+00,7.783997906385501375e-01
2.580000000000000000e+03,2.202392987875001928e+00,7.773666738227791306e-01
2.581000000000000000e+03,2.200577879524303171e+00,7.763349326705093478e-01
2.582000000000000000e+03,2.198764279644426445e+00,7.753045653381053226e-01
2.583000000000000000e+03,2.196952186961179887e+00,7.742755699844259265e-01
2.584000000000000000e+03,2.195141600201498733e+00,7.732479447708409115e-01
2.585000000000000000e+03,2.193332518093410233e+00,7.722216878612029323e-01
2.586000000000000000e+03,2.191524939366061631e+00,7.711967974218663091e-01
2.587000000000000000e+03,2.189718862749703288e+00,7.701732716216673769e-01
2.588000000000000000e+03,2.187914286975693123e+00,7.691511086319278157e-01
2.589000000000000000e+03,2.186111210776489511e+00,7.681303066264520973e-01
2.590000000000000000e+03,2.184309632885658825e+00,7.671108637815228226e-01
2.591000000000000000e+03,2.182509552037863898e+00,7.660927782758978344e-01
2.592000000000000000e+03,2.180710966968881337e+00,7.650760482908013360e-01
2.593000000000000000e+03,2.178913876415573547e+00,7.640606720099298865e-01
2.594000000000000000e+03,2.177118279115907384e+00,7.630466476194454062e-01
2.595000000000000000e+03,2.175324173808960815e+00,7.620339733079640743e-01
2.596000000000000000e+03,2.173531559234894939e+00,7.610226472665635455e-01
2.597000000000000000e+03,2.171740434134969089e+00,7.600126676887767330e-01
2.598000000000000000e+03,2.169950797251550156e+00,7.590040327705854795e-01
2.599000000000000000e+03,2.168162647328073511e+00,7.579967407104160060e-01
2.600000000000000000e+03,2.166375983109104286e+00,7.569907897091445736e-01
2.601000000000000000e+03,2.164590803340271208e+00,7.559861779700780549e-01
2.602000000000000000e+03,2.162807106768303456e+00,7.549829036989724740e-01
2.603000000000000000e+03,2.161024892141027554e+00,7.539809651040054739e-01
2.604000000000000000e+03,2.159244158207352271e+00,7.529803603957958558e-01
2.605000000000000000e+03,2.157464903717273508e+00,7.519810877873766009e-01
2.606000000000000000e+03,2.155687127421876514e+00,7.509831454942179629e-01
2.607000000000000000e+03,2.153910828073346106e+00,7.499865317341978255e-01
2.608000000000000000e+03,2.152136004424928473e+00,7.489912447276219076e-01
2.609000000000000000e+03,2.150362655230976472e+00,7.479972826971965638e-01
2.610000000000000000e+03,2.148590779246912330e+00,7.470046438680540968e-01
